34,0.86,0.5,0.73,0.9,0.78,0.95,0.85,0.8,0.79,0.84,0.86,0.49,0.5,0.8,0.91,0.83,0.42,0.93,0.78,0.89,0.93,0.81,0.8,0.88,0.75,0.5,0.95,0.78,0.68,0.91,0.87,0.5,0.89,0.74,0.52,0.7,0.77,0.87,0.8,0.5,0.88,0.8,0.76,0.92,0.7,0.87,0.86,0.5,0.9,0.65,0.84,0.9,0.67,0.84,0.78,0.83,0.54,0.5,0.74,0.77,0.81,0.72,0.5,0.91,0.96,0.55,0.9,0.93,0.71,0.8,0.52,0.9,0.79,0.49,0.49,0.84,0.73,0.85,0.67,0.89,0.95,0.5,0.92,0.5,0.8,0.86,0.79,0.91,0.74,0.93,0.94,0.49,0.74,0.7,0.54,0.79,0.48,0.67,0.81,0.78,
35,0.52,0.68,0.5,0.52,0.52,0.47,0.53,0.51,0.76,0.5,0.69,0.5,0.69,0.54,0.5,0.51,0.5,0.51,0.49,0.49,0.61,0.47,0.72,0.52,0.5,0.49,0.5,0.45,0.5,0.5,0.6,0.46,0.5,0.54,0.5,0.5,0.47,0.49,0.54,0.49,0.5,0.51,0.51,0.5,0.5,0.37,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.44,0.64,0.5,0.5,0.5,0.5,0.51,0.51,0.5,0.5,0.5,0.46,0.56,0.46,0.51,0.48,0.5,0.56,0.5,0.69,0.5,0.49,0.5,0.5,0.48,0.46,0.5,0.5,0.4,0.5,0.48,0.54,0.5,0.55,0.5,0.5,0.52,0.5,0.5,0.71,0.5,0.48,0.5,0.5,0.5,0.49,0.71,
36,0.53,0.53,0.53,0.51,0.6,0.53,0.51,0.5,0.6,0.49,0.62,0.72,0.49,0.62,0.49,0.48,0.53,0.55,0.53,0.58,0.58,0.5,0.45,0.5,0.52,0.56,0.49,0.63,0.49,0.6,0.52,0.56,0.55,0.55,0.55,0.64,0.5,0.53,0.5,0.6,0.59,0.49,0.48,0.49,0.61,0.5,0.52,0.51,0.48,0.58,0.56,0.54,0.54,0.53,0.58,0.56,0.54,0.54,0.49,0.55,0.5,0.54,0.54,0.47,0.57,0.6,0.5,0.63,0.5,0.63,0.51,0.5,0.54,0.5,0.67,0.47,0.5,0.58,0.55,0.55,0.52,0.59,0.53,0.5,0.59,0.48,0.52,0.51,0.66,0.51,0.57,0.55,0.5,0.66,0.5,0.55,0.61,0.59,0.54,0.45,
37,0.7,0.69,0.74,0.55,0.57,0.58,0.67,0.65,0.68,0.44,0.61,0.65,0.62,0.61,0.58,0.64,0.65,0.6,0.61,0.72,0.75,0.54,0.62,0.61,0.65,0.55,0.66,0.63,0.61,0.81,0.62,0.63,0.65,0.69,0.57,0.61,0.63,0.61,0.63,0.55,0.6,0.75,0.62,0.79,0.63,0.68,0.74,0.64,0.61,0.51,0.7,0.6,0.64,0.65,0.63,0.61,0.63,0.72,0.56,0.64,0.63,0.62,0.6,0.67,0.65,0.64,0.71,0.7,0.7,0.61,0.7,0.66,0.62,0.56,0.5,0.68,0.66,0.68,0.47,0.75,0.49,0.61,0.57,0.58,0.5,0.65,0.64,0.6,0.68,0.67,0.43,0.6,0.69,0.67,0.54,0.69,0.75,0.63,0.67,0.7,
38,0.5,0.58,0.72,0.56,0.48,0.75,0.72,0.5,0.48,0.5,0.53,0.61,0.5,0.57,0.69,0.66,0.78,0.7,0.65,0.63,0.61,0.59,0.73,0.86,0.61,0.63,0.56,0.5,0.59,0.56,0.74,0.55,0.48,0.88,0.67,0.69,0.57,0.67,0.74,0.6,0.81,0.54,0.82,0.64,0.72,0.67,0.59,0.5,0.68,0.68,0.59,0.5,0.7,0.76,0.53,0.51,0.55,0.53,0.74,0.77,0.65,0.48,0.79,0.72,0.51,0.6,0.62,0.77,0.61,0.62,0.66,0.53,0.52,0.7,0.73,0.6,0.6,0.76,0.66,0.55,0.51,0.87,0.65,0.5,0.51,0.65,0.57,0.48,0.54,0.69,0.5,0.75,0.65,0.62,0.89,0.62,0.5,0.49,0.9,0.74,
39,0.57,0.64,0.7,0.49,0.49,0.76,0.78,0.8,0.75,0.81,0.5,0.78,0.71,0.48,0.83,0.5,0.8,0.72,0.73,0.59,0.55,0.6,0.76,0.82,0.7,0.67,0.76,0.82,0.73,0.59,0.46,0.74,0.49,0.81,0.72,0.8,0.68,0.71,0.93,0.87,0.78,0.77,0.77,0.49,0.5,0.76,0.7,0.5,0.65,0.78,0.78,0.7,0.71,0.69,0.75,0.59,0.79,0.78,0.76,0.7,0.73,0.5,0.76,0.71,0.78,0.74,0.5,0.5,0.5,0.74,0.63,0.82,0.74,0.71,0.72,0.67,0.68,0.68,0.82,0.63,0.5,0.5,0.71,0.85,0.75,0.65,0.79,0.69,0.44,0.5,0.76,0.73,0.5,0.58,0.66,0.71,0.8,0.73,0.7,0.65,
40,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,
41,0.6,0.55,0.57,0.54,0.57,0.52,0.42,0.6,0.51,0.62,0.56,0.65,0.61,0.57,0.59,0.59,0.5,0.51,0.57,0.57,0.5,0.62,0.62,0.51,0.53,0.58,0.66,0.49,0.56,0.57,0.71,0.55,0.51,0.48,0.6,0.59,0.5,0.63,0.66,0.52,0.57,0.48,0.48,0.55,0.57,0.49,0.6,0.61,0.46,0.6,0.64,0.56,0.74,0.6,0.52,0.56,0.51,0.56,0.64,0.67,0.6,0.53,0.63,0.57,0.58,0.5,0.63,0.48,0.69,0.66,0.54,0.55,0.55,0.51,0.54,0.58,0.56,0.46,0.57,0.53,0.57,0.52,0.49,0.53,0.46,0.58,0.69,0.6,0.52,0.54,0.62,0.55,0.52,0.64,0.72,0.61,0.53,0.63,0.67,0.6,
42,0.89,0.5,0.76,0.87,0.84,0.87,0.93,0.47,0.72,0.72,0.8,0.45,0.72,0.95,0.83,0.63,0.94,0.96,0.48,0.5,0.71,0.89,0.51,0.81,0.79,0.53,0.97,0.85,0.7,0.84,0.5,0.87,0.5,0.91,0.93,0.86,0.76,0.8,0.89,0.5,0.81,0.5,0.83,0.82,0.88,0.5,0.5,0.94,0.86,0.97,0.5,0.69,0.87,0.82,0.93,0.83,0.84,0.88,0.83,0.9,0.89,0.45,0.94,0.85,0.88,0.79,0.86,0.92,0.91,0.5,0.76,0.51,0.56,0.84,0.85,0.87,0.78,0.5,0.8,0.88,0.5,0.73,0.91,0.81,0.86,0.77,0.86,0.92,0.85,0.89,0.9,0.55,0.74,0.89,0.51,0.87,0.5,0.8,0.81,0.86,
43,0.5,0.5,0.5,0.5,0.5,0.49,0.47,0.53,0.5,0.49,0.49,0.51,0.5,0.5,0.49,0.5,0.6,0.92,0.49,0.5,0.51,0.5,0.47,0.5,0.5,0.53,0.53,0.48,0.5,0.45,0.47,0.5,0.52,0.5,0.5,0.52,0.5,0.53,0.47,0.5,0.43,0.58,0.51,0.55,0.49,0.46,0.5,0.64,0.52,0.91,0.54,0.6,0.5,0.49,0.52,0.88,0.61,0.49,0.51,0.51,0.51,0.57,0.65,0.51,0.5,0.65,0.54,0.5,0.47,0.5,0.47,0.52,0.5,0.5,0.53,0.5,0.5,0.44,0.5,0.5,0.46,0.5,0.5,0.8,0.61,0.69,0.48,0.5,0.5,0.57,0.5,0.48,0.53,0.5,0.53,0.5,0.5,0.61,0.86,0.57,
44,0.67,0.51,0.51,0.5,0.56,0.49,0.48,0.49,0.56,0.53,0.51,0.51,0.43,0.45,0.58,0.52,0.55,0.53,0.6,0.49,0.51,0.55,0.5,0.56,0.56,0.57,0.58,0.58,0.56,0.54,0.53,0.65,0.47,0.59,0.57,0.58,0.57,0.51,0.49,0.52,0.5,0.49,0.47,0.49,0.54,0.48,0.5,0.61,0.49,0.63,0.64,0.55,0.5,0.51,0.61,0.48,0.56,0.47,0.54,0.53,0.52,0.47,0.56,0.47,0.53,0.5,0.49,0.5,0.54,0.51,0.51,0.51,0.58,0.55,0.49,0.51,0.54,0.56,0.54,0.48,0.5,0.49,0.51,0.5,0.49,0.56,0.5,0.54,0.48,0.53,0.55,0.48,0.5,0.51,0.49,0.5,0.59,0.5,0.53,0.54,
45,0.74,0.53,0.44,0.65,0.61,0.52,0.45,0.65,0.73,0.59,0.61,0.71,0.66,0.51,0.64,0.45,0.66,0.53,0.57,0.64,0.53,0.79,0.61,0.61,0.55,0.78,0.61,0.7,0.62,0.55,0.42,0.81,0.56,0.66,0.78,0.54,0.51,0.66,0.68,0.66,0.67,0.73,0.79,0.85,0.71,0.55,0.64,0.56,0.51,0.8,0.69,0.55,0.63,0.71,0.77,0.77,0.59,0.7,0.63,0.68,0.64,0.68,0.7,0.61,0.75,0.59,0.85,0.64,0.58,0.73,0.74,0.7,0.57,0.65,0.69,0.57,0.62,0.49,0.62,0.58,0.55,0.62,0.58,0.64,0.61,0.68,0.5,0.72,0.62,0.56,0.76,0.76,0.76,0.54,0.68,0.67,0.66,0.68,0.65,0.5,
46,0.83,0.74,0.48,0.52,0.6,0.8,0.53,0.5,0.67,0.81,0.76,0.78,0.74,0.73,0.68,0.54,0.89,0.83,0.52,0.83,0.84,0.55,0.81,0.91,0.67,0.76,0.86,0.71,0.82,0.8,0.8,0.99,0.69,0.78,0.79,0.69,0.92,0.66,0.81,0.81,0.65,0.52,0.89,0.86,0.52,0.67,0.78,0.5,0.78,0.82,0.74,0.66,0.76,0.77,0.5,0.63,0.84,0.66,0.74,0.84,0.9,0.91,0.69,0.82,0.79,0.87,0.67,0.5,0.81,0.73,0.69,0.76,0.91,0.85,0.65,0.85,0.7,0.69,0.7,0.63,0.51,0.5,0.8,0.74,0.81,0.58,0.5,0.7,0.51,0.71,0.73,0.78,0.78,0.67,0.64,0.5,0.69,0.75,0.57,0.53,
47,0.94,0.55,0.51,0.9,0.5,0.71,0.51,0.53,0.9,0.88,0.85,0.88,0.54,0.53,0.55,0.82,0.86,0.87,0.78,0.5,0.74,0.94,0.78,0.81,0.73,0.74,0.6,0.87,0.87,0.94,0.5,0.52,0.74,0.8,0.8,0.92,0.5,0.79,0.52,0.73,0.86,0.71,0.75,0.84,0.93,0.87,0.86,0.89,0.82,0.85,0.91,0.95,0.84,0.9,0.81,0.83,0.77,0.9,0.84,0.94,0.86,0.88,0.7,0.81,0.63,0.88,0.69,0.5,0.73,0.5,0.79,0.93,0.78,0.72,0.73,0.51,0.76,0.5,0.82,0.74,0.88,0.91,0.67,0.5,0.89,0.78,0.53,0.82,0.8,0.5,0.72,0.5,0.82,0.76,0.88,0.68,0.78,0.86,0.8,0.79,
48,0.5,0.49,0.75,0.89,0.91,0.48,0.78,0.82,0.49,0.79,0.9,0.51,0.45,0.73,0.9,0.82,0.8,0.86,0.76,0.84,0.73,0.73,0.5,0.79,0.81,0.89,0.46,0.61,0.53,0.92,0.87,0.79,0.58,0.73,0.68,0.52,0.85,0.86,0.54,0.5,0.91,0.96,0.88,0.77,0.5,0.92,0.91,0.78,0.8,0.53,0.89,0.77,0.94,0.9,0.83,0.92,0.71,0.89,0.79,0.5,0.79,0.47,0.67,0.54,0.72,0.5,0.65,0.75,0.44,0.48,0.81,0.79,0.62,0.85,0.78,0.79,0.6,0.7,0.77,0.76,0.77,0.84,0.94,0.77,0.81,0.82,0.92,0.98,0.5,0.9,0.8,0.85,0.78,0.69,0.5,0.53,0.84,0.84,0.89,0.77,
49,0.5,0.5,0.5,0.74,0.5,0.5,0.5,0.44,0.5,0.5,0.47,0.53,0.5,0.49,0.51,0.5,0.5,0.5,0.5,0.58,0.5,0.49,0.5,0.5,0.51,0.51,0.5,0.54,0.49,0.5,0.5,0.52,0.5,0.51,0.5,0.51,0.55,0.7,0.5,0.51,0.5,0.5,0.5,0.55,0.47,0.86,0.5,0.52,0.51,0.5,0.52,0.46,0.71,0.5,0.5,0.5,0.54,0.81,0.49,0.48,0.5,0.54,0.76,0.5,0.41,0.76,0.58,0.5,0.49,0.5,0.5,0.78,0.49,0.5,0.49,0.5,0.55,0.49,0.53,0.47,0.53,0.46,0.51,0.5,0.51,0.52,0.8,0.55,0.5,0.51,0.5,0.58,0.56,0.44,0.47,0.51,0.5,0.5,0.57,0.51,
50,0.49,0.49,0.49,0.51,0.45,0.55,0.5,0.44,0.5,0.49,0.51,0.49,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.55,0.51,0.47,0.5,0.47,0.51,0.47,0.45,0.5,0.46,0.5,0.5,0.5,0.5,0.61,0.54,0.51,0.5,0.49,0.49,0.49,0.51,0.51,0.57,0.5,0.48,0.48,0.51,0.52,0.52,0.5,0.49,0.52,0.61,0.48,0.49,0.59,0.48,0.51,0.46,0.54,0.5,0.5,0.51,0.49,0.5,0.46,0.49,0.51,0.5,0.51,0.5,0.5,0.54,0.5,0.47,0.5,0.55,0.5,0.54,0.51,0.5,0.55,0.57,0.49,0.51,0.51,0.5,0.49,0.52,0.67,0.5,0.5,0.5,0.5,0.51,0.5,0.49,0.5,0.5,0.46,
51,0.48,0.47,0.5,0.48,0.49,0.49,0.52,0.49,0.5,0.49,0.45,0.57,0.5,0.5,0.51,0.46,0.48,0.51,0.5,0.49,0.48,0.48,0.48,0.52,0.49,0.44,0.5,0.51,0.51,0.49,0.52,0.5,0.5,0.49,0.53,0.55,0.49,0.5,0.48,0.45,0.51,0.5,0.5,0.5,0.5,0.49,0.5,0.53,0.5,0.51,0.5,0.46,0.45,0.49,0.51,0.41,0.52,0.51,0.53,0.54,0.5,0.5,0.5,0.52,0.49,0.5,0.5,0.48,0.51,0.52,0.5,0.5,0.49,0.48,0.5,0.5,0.48,0.49,0.47,0.5,0.5,0.5,0.51,0.46,0.48,0.54,0.5,0.52,0.5,0.5,0.51,0.51,0.5,0.48,0.52,0.48,0.49,0.5,0.48,0.49,
52,0.67,0.67,0.7,0.5,0.62,0.46,0.52,0.48,0.69,0.53,0.76,0.5,0.74,0.79,0.51,0.67,0.69,0.49,0.43,0.51,0.63,0.63,0.53,0.72,0.82,0.71,0.55,0.5,0.6,0.72,0.57,0.86,0.43,0.58,0.64,0.47,0.63,0.59,0.52,0.82,0.65,0.66,0.63,0.63,0.48,0.54,0.59,0.49,0.46,0.59,0.76,0.5,0.5,0.61,0.54,0.69,0.68,0.56,0.64,0.57,0.72,0.73,0.57,0.72,0.56,0.62,0.7,0.65,0.67,0.6,0.54,0.46,0.64,0.75,0.55,0.51,0.53,0.65,0.76,0.72,0.71,0.69,0.5,0.55,0.65,0.55,0.63,0.48,0.53,0.5,0.57,0.5,0.68,0.55,0.64,0.74,0.66,0.46,0.49,0.69,
53,0.66,0.66,0.69,0.5,0.69,0.66,0.74,0.67,0.71,0.71,0.75,0.65,0.5,0.5,0.67,0.85,0.5,0.76,0.64,0.51,0.69,0.59,0.44,0.73,0.8,0.76,0.8,0.77,0.81,0.85,0.69,0.79,0.78,0.72,0.72,0.73,0.75,0.84,0.75,0.72,0.72,0.75,0.83,0.75,0.74,0.74,0.65,0.81,0.75,0.71,0.5,0.83,0.5,0.82,0.75,0.75,0.77,0.5,0.79,0.5,0.62,0.5,0.82,0.75,0.82,0.8,0.5,0.53,0.76,0.74,0.73,0.72,0.69,0.76,0.65,0.71,0.73,0.75,0.53,0.76,0.7,0.5,0.5,0.69,0.79,0.5,0.5,0.7,0.75,0.52,0.73,0.75,0.79,0.78,0.75,0.7,0.49,0.86,0.57,0.66,
54,0.61,0.5,0.46,0.44,0.54,0.54,0.57,0.62,0.55,0.57,0.59,0.49,0.61,0.56,0.4,0.55,0.61,0.46,0.64,0.58,0.41,0.5,0.51,0.49,0.53,0.47,0.48,0.49,0.6,0.51,0.48,0.51,0.64,0.5,0.53,0.48,0.53,0.59,0.57,0.55,0.66,0.57,0.55,0.66,0.58,0.47,0.53,0.67,0.58,0.55,0.48,0.47,0.54,0.56,0.49,0.5,0.52,0.54,0.51,0.43,0.57,0.47,0.66,0.55,0.48,0.53,0.52,0.51,0.5,0.52,0.58,0.54,0.57,0.52,0.47,0.43,0.39,0.56,0.54,0.55,0.52,0.52,0.63,0.51,0.5,0.48,0.58,0.61,0.54,0.6,0.55,0.51,0.55,0.58,0.56,0.55,0.48,0.63,0.51,0.54,
55,0.49,0.47,0.52,0.51,0.51,0.5,0.5,0.48,0.56,0.48,0.51,0.52,0.5,0.44,0.53,0.43,0.49,0.5,0.5,0.49,0.47,0.5,0.51,0.54,0.47,0.51,0.5,0.5,0.5,0.49,0.52,0.5,0.61,0.5,0.54,0.49,0.5,0.5,0.49,0.49,0.49,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.49,0.5,0.49,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.49,0.5,0.5,0.5,0.49,0.5,0.51,0.5,0.48,0.47,0.5,0.52,0.47,0.51,0.48,0.5,0.5,0.5,0.5,0.5,0.51,0.49,0.5,0.52,0.5,0.5,0.52,0.49,0.5,0.5,0.38,0.45,0.5,0.47,0.49,0.5,0.46,0.42,
56,0.58,0.54,0.69,0.76,0.71,0.53,0.78,0.8,0.85,0.61,0.5,0.6,0.76,0.71,0.71,0.72,0.67,0.59,0.77,0.72,0.87,0.61,0.82,0.82,0.62,0.79,0.59,0.78,0.78,0.65,0.5,0.73,0.78,0.66,0.5,0.77,0.5,0.82,0.76,0.71,0.56,0.73,0.95,0.61,0.7,0.83,0.74,0.5,0.51,0.5,0.7,0.8,0.77,0.84,0.84,0.67,0.84,0.81,0.7,0.77,0.64,0.74,0.69,0.66,0.81,0.74,0.73,0.5,0.76,0.5,0.64,0.73,0.75,0.65,0.55,0.57,0.8,0.5,0.52,0.5,0.81,0.78,0.79,0.65,0.75,0.69,0.88,0.77,0.7,0.51,0.72,0.69,0.71,0.91,0.87,0.61,0.5,0.8,0.71,0.57,
57,0.78,0.57,0.48,0.56,0.63,0.53,0.54,0.47,0.52,0.59,0.43,0.5,0.52,0.57,0.52,0.55,0.52,0.56,0.51,0.62,0.57,0.56,0.52,0.51,0.61,0.52,0.49,0.5,0.5,0.52,0.55,0.55,0.59,0.52,0.54,0.55,0.64,0.53,0.58,0.56,0.53,0.55,0.46,0.59,0.52,0.54,0.51,0.5,0.54,0.49,0.51,0.5,0.47,0.5,0.55,0.6,0.48,0.55,0.58,0.44,0.59,0.56,0.73,0.56,0.54,0.61,0.49,0.51,0.49,0.51,0.47,0.59,0.49,0.51,0.67,0.56,0.52,0.53,0.57,0.54,0.46,0.53,0.52,0.66,0.49,0.57,0.55,0.69,0.53,0.57,0.57,0.54,0.54,0.44,0.58,0.5,0.55,0.53,0.5,0.49,
58,0.5,0.77,0.84,0.77,0.67,0.78,0.97,0.76,0.77,0.5,0.82,0.68,0.78,0.78,0.71,0.77,0.48,0.76,0.52,0.8,0.99,0.73,0.64,0.5,0.81,0.6,0.8,0.76,0.5,0.97,0.65,0.64,0.77,0.52,0.7,0.87,0.78,0.66,0.78,0.73,0.49,0.54,0.77,0.71,0.65,0.89,0.5,0.7,0.5,0.82,0.85,0.66,0.71,0.77,0.94,0.79,0.87,0.76,0.68,0.88,0.84,0.51,0.75,0.76,0.57,0.73,0.75,0.81,0.89,0.76,0.63,0.69,0.62,0.74,0.63,0.82,0.78,0.7,0.78,0.51,0.75,0.85,0.5,0.79,0.96,0.79,0.84,0.5,0.5,0.59,0.52,0.78,0.76,0.76,0.7,0.82,0.5,0.9,0.7,0.75,
59,0.5,0.5,0.51,0.48,0.5,0.45,0.51,0.5,0.51,0.46,0.53,0.5,0.51,0.48,0.52,0.82,0.51,0.75,0.41,0.58,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.52,0.49,0.5,0.53,0.78,0.49,0.5,0.49,0.5,0.5,0.5,0.5,0.64,0.63,0.5,0.61,0.5,0.67,0.46,0.5,0.77,0.5,0.47,0.5,0.5,0.5,0.5,0.5,0.52,0.47,0.5,0.52,0.48,0.47,0.58,0.48,0.5,0.5,0.49,0.5,0.64,0.49,0.91,0.5,0.5,0.58,0.45,0.53,0.45,0.54,0.5,0.5,0.51,0.5,0.48,0.5,0.5,0.54,0.5,0.47,0.51,0.5,0.54,0.5,0.54,0.62,0.5,0.47,
60,0.49,0.52,0.5,0.38,0.47,0.44,0.49,0.52,0.55,0.53,0.46,0.52,0.43,0.52,0.54,0.49,0.47,0.49,0.53,0.47,0.5,0.55,0.43,0.49,0.52,0.52,0.53,0.53,0.48,0.45,0.54,0.51,0.49,0.52,0.5,0.44,0.5,0.49,0.49,0.48,0.55,0.53,0.48,0.52,0.46,0.54,0.48,0.42,0.5,0.48,0.54,0.49,0.49,0.49,0.54,0.5,0.57,0.48,0.5,0.49,0.56,0.46,0.49,0.51,0.46,0.52,0.47,0.48,0.54,0.5,0.47,0.47,0.59,0.49,0.45,0.49,0.54,0.48,0.52,0.48,0.52,0.53,0.58,0.53,0.49,0.54,0.55,0.49,0.52,0.47,0.5,0.44,0.47,0.48,0.52,0.62,0.5,0.49,0.5,0.5,
61,0.51,0.8,0.78,0.5,0.57,0.68,0.54,0.58,0.67,0.95,0.65,0.61,0.68,0.59,0.64,0.59,0.71,0.64,0.64,0.62,0.65,0.68,0.72,0.71,0.7,0.53,0.68,0.66,0.56,0.63,0.48,0.48,0.76,0.72,0.57,0.54,0.6,0.52,0.76,0.74,0.53,0.61,0.63,0.65,0.68,0.78,0.55,0.51,0.53,0.69,0.74,0.74,0.68,0.64,0.67,0.61,0.61,0.66,0.62,0.54,0.52,0.67,0.75,0.63,0.64,0.66,0.62,0.69,0.52,0.65,0.67,0.47,0.65,0.57,0.73,0.62,0.6,0.56,0.57,0.64,0.68,0.5,0.58,0.5,0.69,0.67,0.84,0.74,0.69,0.7,0.74,0.59,0.73,0.64,0.48,0.57,0.69,0.75,0.75,0.66,
62,0.69,0.78,0.67,0.72,0.73,0.7,0.64,0.63,0.62,0.68,0.7,0.78,0.64,0.68,0.57,0.67,0.72,0.68,0.82,0.75,0.68,0.67,0.58,0.5,0.72,0.58,0.59,0.67,0.73,0.64,0.74,0.74,0.5,0.69,0.58,0.71,0.67,0.7,0.62,0.72,0.54,0.68,0.55,0.69,0.65,0.66,0.77,0.59,0.68,0.62,0.72,0.6,0.51,0.5,0.62,0.6,0.71,0.7,0.64,0.6,0.58,0.67,0.5,0.57,0.75,0.75,0.75,0.73,0.65,0.62,0.6,0.75,0.57,0.68,0.59,0.66,0.5,0.59,0.67,0.73,0.59,0.65,0.58,0.73,0.71,0.66,0.7,0.57,0.5,0.76,0.68,0.78,0.55,0.83,0.5,0.77,0.58,0.56,0.72,0.7,
63,0.9,0.5,0.66,0.91,0.88,0.76,0.77,0.87,0.5,0.77,0.82,0.75,0.83,0.81,0.86,0.72,0.74,0.74,0.84,0.85,0.67,0.76,0.76,0.75,0.71,0.5,0.77,0.81,0.73,0.5,0.5,0.5,0.91,0.72,0.85,0.83,0.75,0.89,0.72,0.92,0.89,0.65,0.76,0.66,0.83,0.5,0.55,0.52,0.92,0.8,0.89,0.74,0.74,0.53,0.76,0.77,0.5,0.79,0.85,0.87,0.49,0.65,0.79,0.94,0.91,0.71,0.5,0.79,0.73,0.53,0.74,0.87,0.89,0.89,0.5,0.5,0.72,0.85,0.9,0.92,0.92,0.73,0.5,0.86,0.93,0.67,0.82,0.56,0.79,0.9,0.5,0.7,0.76,0.77,0.75,0.45,0.9,0.5,0.67,0.51,
64,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.54,0.5,0.5,0.53,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.48,0.55,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.51,0.49,0.49,0.5,0.5,0.5,0.51,0.47,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.43,0.5,0.5,0.5,0.5,0.5,
65,0.76,0.68,0.62,0.84,0.64,0.6,0.59,0.7,0.67,0.68,0.86,0.75,0.66,0.77,0.74,0.65,0.78,0.81,0.74,0.71,0.78,0.61,0.72,0.66,0.77,0.79,0.63,0.71,0.77,0.79,0.64,0.76,0.7,0.83,0.46,0.78,0.48,0.71,0.64,0.76,0.78,0.51,0.58,0.83,0.75,0.62,0.4,0.86,0.72,0.85,0.56,0.72,0.67,0.82,0.65,0.79,0.72,0.67,0.85,0.78,0.42,0.64,0.74,0.58,0.66,0.54,0.76,0.67,0.72,0.73,0.78,0.8,0.77,0.77,0.76,0.75,0.74,0.78,0.83,0.66,0.73,0.79,0.8,0.77,0.71,0.52,0.63,0.58,0.54,0.75,0.66,0.84,0.67,0.71,0.7,0.69,0.76,0.64,0.81,0.86,
66,0.93,0.75,0.5,0.51,0.5,0.87,0.69,0.5,0.5,0.79,0.73,0.75,0.83,0.89,0.79,0.71,0.5,0.85,0.66,0.89,0.8,0.78,0.8,0.89,0.61,0.71,0.59,0.51,0.72,0.48,0.92,0.74,0.8,0.79,0.8,0.5,0.92,0.58,0.78,0.5,0.81,0.52,0.65,0.5,0.55,0.5,0.85,0.91,0.93,0.93,0.49,0.5,0.8,0.5,0.5,0.5,0.73,0.74,0.49,0.8,0.91,0.5,0.85,0.81,0.88,0.81,0.5,0.68,0.5,0.57,0.94,0.5,0.89,0.85,0.78,0.84,0.73,0.8,0.85,0.83,0.75,0.49,0.77,0.77,0.85,0.81,0.5,0.5,0.5,0.83,0.51,0.79,0.69,0.5,0.54,0.69,0.5,0.5,0.84,0.5,
67,0.69,0.69,0.61,0.79,0.64,0.51,0.68,0.65,0.73,0.5,0.67,0.67,0.75,0.75,0.56,0.54,0.62,0.54,0.5,0.74,0.61,0.72,0.7,0.76,0.61,0.59,0.67,0.79,0.61,0.61,0.64,0.62,0.59,0.59,0.69,0.64,0.66,0.66,0.66,0.66,0.66,0.81,0.61,0.68,0.62,0.67,0.77,0.67,0.64,0.64,0.63,0.67,0.75,0.77,0.55,0.57,0.56,0.65,0.75,0.77,0.67,0.69,0.58,0.69,0.57,0.7,0.64,0.67,0.49,0.5,0.77,0.48,0.63,0.67,0.62,0.75,0.7,0.62,0.58,0.58,0.64,0.59,0.68,0.59,0.62,0.6,0.64,0.5,0.77,0.74,0.56,0.68,0.6,0.48,0.67,0.66,0.69,0.66,0.5,0.71,
